Symbol,Expiry,Strike Price,Call Bid Price,Call Ask Price,Put Bid Price,Put Ask Price
AMBUJACEM,30-Sep-25,605,2.25,2.35,26.75,27.35
AMBUJACEM,28-Oct-25,605,9.9,10.65,26.8,36.05
AMBUJACEM,30-Sep-25,610,1.65,1.75,29.1,33.25
AMBUJACEM,28-Oct-25,610,8,9.2,29.2,45.15
AMBUJACEM,25-Nov-25,610,0,36.3,0,0
AMBUJACEM,30-Sep-25,615,1.3,1.4,33.05,38.4
AMBUJACEM,28-Oct-25,615,7.35,8,30.85,46.85
AMBUJACEM,30-Sep-25,620,0.95,1.05,39.2,42.8
AMBUJACEM,28-Oct-25,620,6.65,6.95,34.75,49.5
AMBUJACEM,25-Nov-25,620,0.1,0,0,0
AMBUJACEM,30-Sep-25,625,0.7,0.85,43.4,46.05
AMBUJACEM,28-Oct-25,625,5.35,6.7,40.1,51.75
AMBUJACEM,30-Sep-25,630,0.55,0.65,49.75,50.85
AMBUJACEM,28-Oct-25,630,4.8,5.25,43.85,54
AMBUJACEM,30-Sep-25,635,0.2,1.2,0,0
AMBUJACEM,30-Sep-25,640,0.35,0.5,56.8,64.35
AMBUJACEM,28-Oct-25,640,3.7,4.05,52.8,65.25
AMBUJACEM,25-Nov-25,640,0.1,0,0,0
AMBUJACEM,30-Sep-25,650,0.2,0.25,66.15,75.65
AMBUJACEM,28-Oct-25,650,2.8,3,62.25,76.75
AMBUJACEM,30-Sep-25,655,0,1.05,0,0
AMBUJACEM,25-Nov-25,660,0.1,0,0,0
AMBUJACEM,30-Sep-25,690,0.05,0.2,103.85,116.5
ANGELONE,30-Sep-25,1800,0,0,1.3,2
ANGELONE,28-Oct-25,1800,0,0,9,14.95
ANGELONE,30-Sep-25,1900,0,0,2.8,3
ANGELONE,28-Oct-25,1900,0,0,13.2,21.95
ANGELONE,30-Sep-25,1950,0,0,2.8,3.25
ANGELONE,30-Sep-25,2000,100,0,8.5,9.5
ANGELONE,28-Oct-25,2000,0,0,30.6,46.95
ANGELONE,30-Sep-25,2050,0,0,10.7,14.95
ANGELONE,30-Sep-25,2100,141.1,177.95,16.5,19.95
ANGELONE,28-Oct-25,2100,0,270,45,71.7
ANGELONE,30-Sep-25,2150,100,137.95,27,32.15
ANGELONE,30-Sep-25,2200,75.1,87.95,42.55,49.95
ANGELONE,28-Oct-25,2200,80,160,65,150
ANGELONE,30-Sep-25,2250,60.55,66.95,69,78.8
ANGELONE,28-Oct-25,2250,0,0,0,157
ANGELONE,30-Sep-25,2300,40.55,47.95,95.15,109
ANGELONE,28-Oct-25,2300,85.9,120,101,0
ANGELONE,30-Sep-25,2350,27,27.95,119.1,156
ANGELONE,28-Oct-25,2350,71,90,0,0
ANGELONE,30-Sep-25,2400,16.5,19,126,198
ANGELONE,30-Sep-25,2450,10.3,11.95,150,0
ANGELONE,30-Sep-25,2500,6.6,8.9,245,296.5
ANGELONE,28-Oct-25,2500,8,44,0,0
ANGELONE,30-Sep-25,2550,4.5,9.5,0,0
ANGELONE,30-Sep-25,2600,3.85,5.25,345.05,385.15
ANGELONE,30-Sep-25,2650,3.5,4.9,0,0
ANGELONE,30-Sep-25,2700,1.8,3.2,0,0
ANGELONE,28-Oct-25,2700,8.1,25,0,0
ANGELONE,30-Sep-25,2800,1.85,2.7,411,0
ANGELONE,30-Sep-25,2900,0,5,601.55,0
ANGELONE,30-Sep-25,3000,0.75,1.05,600,0
ASTRAL,30-Sep-25,1120,343.5,359.85,0,1.2
ASTRAL,28-Oct-25,1120,339.5,391.05,0.3,5.7
ASTRAL,30-Sep-25,1140,0,0,0,1.2
ASTRAL,30-Sep-25,1160,304.05,319.95,0.05,1.15
ASTRAL,28-Oct-25,1160,310.2,325.95,0.3,6.15
ASTRAL,30-Sep-25,1180,0,0,0.05,1.25
ASTRAL,30-Sep-25,1200,264.15,280.85,0.3,0.4
ASTRAL,28-Oct-25,1200,270.6,286.35,0.4,6.2
ASTRAL,30-Sep-25,1220,244.75,259.4,0.4,1.1
ASTRAL,28-Oct-25,1220,250.75,289.95,0.5,7.15
ASTRAL,30-Sep-25,1240,225.15,241.1,0.2,1.35
ASTRAL,28-Oct-25,1240,231.1,267.95,0.75,5.25
ASTRAL,30-Sep-25,1260,205.9,219.2,0.2,1
ASTRAL,28-Oct-25,1260,213.15,246.8,2.75,3.75
ASTRAL,30-Sep-25,1280,185.4,199.9,0.2,1.55
ASTRAL,28-Oct-25,1280,194,222.75,3.55,4.45
ASTRAL,30-Sep-25,1300,165.05,179.7,0.7,0.8
ASTRAL,28-Oct-25,1300,175,199.6,4.55,5.1
ASTRAL,30-Sep-25,1320,145.95,160.8,0.6,1.95
ASTRAL,28-Oct-25,1320,155.5,169.6,4.4,8.5
ASTRAL,30-Sep-25,1340,126.95,140.35,1.25,1.35
ASTRAL,28-Oct-25,1340,137.05,163.2,5.8,11.1
ASTRAL,30-Sep-25,1360,110.3,120.8,1.8,1.9
ASTRAL,28-Oct-25,1360,117.2,146,7.75,18.4
ASTRAL,30-Sep-25,1380,93.35,101.3,2.7,2.9
ASTRAL,28-Oct-25,1380,102.2,130,10.5,20.35
ASTRAL,30-Sep-25,1400,78.9,80.1,4.65,4.75
ASTRAL,28-Oct-25,1400,98.2,107.05,18.1,18.8
ASTRAL,25-Nov-25,1400,0,0,0,0
ASTRAL,30-Sep-25,1420,62.05,63.1,7.7,7.9
ASTRAL,28-Oct-25,1420,74,103.95,23.5,24.9
ASTRAL,30-Sep-25,1440,46.95,48.2,12.65,12.9
ASTRAL,28-Oct-25,1440,61.85,85.45,30,31.85
ASTRAL,25-Nov-25,1440,0,0,0,0
ASTRAL,30-Sep-25,1460,34.7,35.05,19.65,19.95
ASTRAL,28-Oct-25,1460,61.55,64,35.5,43.45
ASTRAL,30-Sep-25,1480,24.35,24.6,29.25,29.65
ASTRAL,28-Oct-25,1480,51.35,53.4,47.55,49.5
ASTRAL,30-Sep-25,1500,16.55,16.85,41.15,41.85
ASTRAL,28-Oct-25,1500,42.85,43.75,58.45,60.65
ASTRAL,30-Sep-25,1520,10.7,10.9,54.7,56.3
ASTRAL,28-Oct-25,1520,34.4,36.15,69.95,72.45
ASTRAL,25-Nov-25,1520,0,0,0,0
ASTRAL,30-Sep-25,1540,6.9,7.1,68.2,74.05
ASTRAL,28-Oct-25,1540,23.7,35.6,70.35,98.15
ASTRAL,30-Sep-25,1560,4.5,4.65,87.35,94.75
ASTRAL,28-Oct-25,1560,17.9,29,86.85,109.6
ASTRAL,30-Sep-25,1580,2.9,3.05,103.2,110.9
ASTRAL,28-Oct-25,1580,17.45,18.8,99.1,124.5
ASTRAL,30-Sep-25,1600,2,2.1,125.75,127.15
ASTRAL,28-Oct-25,1600,13.95,14.75,124.95,141.4
ASTRAL,30-Sep-25,1620,1.4,1.5,141.15,155.4
ASTRAL,28-Oct-25,1620,10.8,11.85,132.55,158.5
ASTRAL,30-Sep-25,1640,0.65,2.15,160.2,176.2
ASTRAL,28-Oct-25,1640,8.35,9.1,150.25,175.85
ASTRAL,30-Sep-25,1680,0.2,1.65,199.5,215.7
ASTRAL,28-Oct-25,1680,5.25,6,187.05,212.75
ASTRAL,30-Sep-25,1720,0.05,2.25,240.35,254.8
ASTRAL,28-Oct-25,1720,0.35,8.25,218.05,255
ASIANPAINT,30-Sep-25,2120,369.95,383.2,0.25,0.95
ASIANPAINT,30-Sep-25,2160,330.35,343.3,0.35,0.8
ASIANPAINT,28-Oct-25,2160,322.95,376.6,0.05,13.6
ASIANPAINT,25-Nov-25,2160,0,0,0.05,0
ASIANPAINT,30-Sep-25,2200,289.15,303.15,0.4,0.7
ASIANPAINT,28-Oct-25,2200,286,355.15,0.5,12.35
ASIANPAINT,30-Sep-25,2220,265.85,284.35,0,0
ASIANPAINT,30-Sep-25,2240,250.75,264.3,0.7,1.4
ASIANPAINT,28-Oct-25,2240,260.05,315.1,0.35,15.65
ASIANPAINT,25-Nov-25,2240,0,0,0.4,0
ASIANPAINT,30-Sep-25,2260,231.1,243.9,0.85,1.3
ASIANPAINT,28-Oct-25,2260,240.8,287.5,0.95,15.25
ASIANPAINT,30-Sep-25,2280,211,226,0.95,2.1
ASIANPAINT,28-Oct-25,2280,222.35,258.4,2.3,10.9
ASIANPAINT,30-Sep-25,2300,190.65,200.4,1.6,1.7
ASIANPAINT,28-Oct-25,2300,207.35,234.7,7.1,9
ASIANPAINT,30-Sep-25,2320,171.95,184.65,1.9,2.05
ASIANPAINT,28-Oct-25,2320,184.6,220.8,6.15,14.95
ASIANPAINT,30-Sep-25,2340,152.65,164.25,2.55,2.65
ASIANPAINT,28-Oct-25,2340,168.7,201.65,9.45,14.35
ASIANPAINT,30-Sep-25,2360,132.7,145.15,3.55,3.65
ASIANPAINT,28-Oct-25,2360,153.1,182.7,15.65,17.05
ASIANPAINT,30-Sep-25,2380,115.2,124.85,4.85,4.95
ASIANPAINT,28-Oct-25,2380,136.5,169.2,13.95,24.4
ASIANPAINT,30-Sep-25,2400,100.3,102.2,7,7.1
ASIANPAINT,28-Oct-25,2400,130.1,135.2,23.7,24.5
ASIANPAINT,30-Sep-25,2420,80.65,88.35,9.8,10
ASIANPAINT,28-Oct-25,2420,104.55,137.8,22.9,35.55
ASIANPAINT,30-Sep-25,2440,68,68.7,14.1,14.3
ASIANPAINT,28-Oct-25,2440,92.9,111.45,31.45,39.4
ASIANPAINT,30-Sep-25,2460,54.25,54.6,19.8,20.1
ASIANPAINT,28-Oct-25,2460,83.2,93.95,41,43.95
ASIANPAINT,30-Sep-25,2480,42,42.3,27.65,27.95
ASIANPAINT,28-Oct-25,2480,78.2,82.3,43.1,55.05
ASIANPAINT,30-Sep-25,2500,32,32.2,37.25,37.5
ASIANPAINT,28-Oct-25,2500,69,70.1,60.15,61.2
ASIANPAINT,30-Sep-25,2520,23.55,23.75,49.1,49.45
ASIANPAINT,28-Oct-25,2520,58.65,60.85,66.25,74.15
ASIANPAINT,30-Sep-25,2540,17.3,17.45,62.35,62.85
ASIANPAINT,28-Oct-25,2540,50.3,51.9,75.05,89.25
ASIANPAINT,30-Sep-25,2560,12.5,12.65,77.2,79.05
ASIANPAINT,28-Oct-25,2560,42.2,45.55,89.3,101.2
ASIANPAINT,30-Sep-25,2580,8.9,9,93.15,95.15
ASIANPAINT,28-Oct-25,2580,36.15,37.45,96.75,114.25
ASIANPAINT,30-Sep-25,2600,6.45,6.55,110.9,112.7
ASIANPAINT,28-Oct-25,2600,31,31.85,119.15,123.45
ASIANPAINT,30-Sep-25,2620,4.7,4.8,126.05,132.25
ASIANPAINT,28-Oct-25,2620,22.65,30.55,119.9,148.8
ASIANPAINT,30-Sep-25,2640,3.4,3.5,147.4,150.85
ASIANPAINT,28-Oct-25,2640,21.65,22.35,136.7,161
ASIANPAINT,25-Nov-25,2640,0,0,0,0
ASIANPAINT,30-Sep-25,2660,2.75,2.8,159.05,174.85
ASIANPAINT,28-Oct-25,2660,17.7,18.85,152.5,177.6
ASIANPAINT,30-Sep-25,2680,2.15,2.25,178.5,194.3
ASIANPAINT,28-Oct-25,2680,12.35,18.15,167.35,197.25
ASIANPAINT,30-Sep-25,2700,1.85,1.95,203.85,208.3
ASIANPAINT,28-Oct-25,2700,12.85,13.35,185.3,212.55
ASIANPAINT,30-Sep-25,2720,1.45,1.65,217.35,234.75
ASIANPAINT,28-Oct-25,2720,10.85,11.5,202.8,230.75
ASIANPAINT,25-Nov-25,2720,15.1,0,0,0
ASIANPAINT,30-Sep-25,2740,1.2,1.3,237.15,252.4
ASIANPAINT,28-Oct-25,2740,8.8,9.55,220.6,247.75
ASIANPAINT,30-Sep-25,2760,1.1,1.3,256.65,273.7
ASIANPAINT,28-Oct-25,2760,7.5,8.4,238.85,267.35
ASIANPAINT,30-Sep-25,2780,0.8,1.2,276.6,293.4
ASIANPAINT,28-Oct-25,2780,5.35,8.75,244.15,287.7
ASIANPAINT,30-Sep-25,2800,0.8,0.9,296.85,307
ASIANPAINT,28-Oct-25,2800,5.8,6.25,262.85,305.05
ASIANPAINT,25-Nov-25,2800,14,16.05,0,0
ASIANPAINT,30-Sep-25,2840,0.55,0.65,336.45,346.75
ASIANPAINT,28-Oct-25,2840,4.15,4.95,309.15,360
ASIANPAINT,30-Sep-25,2880,0.4,0.5,375.75,387.05
ASIANPAINT,28-Oct-25,2880,3.45,4,340.15,411.7
ASIANPAINT,25-Nov-25,2880,4.25,24.9,0,0
ASIANPAINT,30-Sep-25,2920,0.45,0.55,0,0
AMBER,30-Sep-25,6000,0,0,0.8,5
AMBER,28-Oct-25,6000,0,0,0.1,0
AMBER,30-Sep-25,6200,2037.7,2099.85,0.65,7.7
AMBER,28-Oct-25,6200,1972.45,2354.65,0.1,0
AMBER,30-Sep-25,6400,1835.6,1898.35,3,7.55
AMBER,28-Oct-25,6400,1789.35,2138,0,0
AMBER,30-Sep-25,6600,1638.7,1701.1,2.5,8.4
AMBER,28-Oct-25,6600,1461.7,1924.35,0,90
AMBER,30-Sep-25,6700,1544.3,1603.55,3,8.9
AMBER,28-Oct-25,6700,1390.05,1819.25,0,90
AMBER,30-Sep-25,6800,1440.6,1508.4,4.75,5.7
AMBER,28-Oct-25,6800,1318.85,1719.05,0,90
AMBER,30-Sep-25,6900,1341.35,1411.2,5.15,7.9
AMBER,28-Oct-25,6900,1360.55,1610.2,0,90
AMBER,30-Sep-25,7000,1249.15,1299.1,7.55,8
AMBER,28-Oct-25,7000,1265.35,1527.7,0,78.6
AMBER,30-Sep-25,7100,1148.05,1210.55,8.7,9.95
AMBER,28-Oct-25,7100,1162.2,1444.25,0,96.95
AMBER,30-Sep-25,7200,1051.5,1110.05,11.25,11.75
AMBER,28-Oct-25,7200,1062.65,1345.25,0,115.15
AMBER,30-Sep-25,7300,974.7,998.4,13.7,14.2
AMBER,28-Oct-25,7300,963.85,1261.95,0,132.8
AMBER,30-Sep-25,7400,885,902.65,17.85,18.5
AMBER,28-Oct-25,7400,864.65,1179.45,0,150.25
AMBER,30-Sep-25,7500,784.55,798.5,22.65,23
AMBER,28-Oct-25,7500,765.5,1107.1,0,152.1
AMBER,30-Sep-25,7600,689,710.7,30.4,31.2
AMBER,28-Oct-25,7600,666.25,1021.1,0,171.25
AMBER,30-Sep-25,7700,605.95,620.75,40.45,41.4
AMBER,28-Oct-25,7700,570.7,934.6,0,209.05
AMBER,30-Sep-25,7800,518.55,531.25,54.7,55.95
AMBER,28-Oct-25,7800,534.7,783.95,0,213.6
AMBER,30-Sep-25,7900,439.15,451.05,74.45,76.5
AMBER,28-Oct-25,7900,564.45,721.1,185.15,196
AMBER,30-Sep-25,8000,370.7,376.55,100.45,102.65
AMBER,28-Oct-25,8000,447.85,618.2,0,262.05
AMBER,25-Nov-25,8000,603.15,890,0,0
AMBER,30-Sep-25,8100,306.1,311.4,135.25,137.9
AMBER,28-Oct-25,8100,358.7,571.15,0,288.35
AMBER,30-Sep-25,8200,251,254.65,177.35,180.45
AMBER,28-Oct-25,8200,377.3,445.85,0,410.95
AMBER,25-Nov-25,8200,0,0,0,0
AMBER,30-Sep-25,8300,202,203.45,227.15,231.7
AMBER,28-Oct-25,8300,377,388.05,309.35,435.5
AMBER,30-Sep-25,8400,157.8,159.75,284,287.85
AMBER,28-Oct-25,8400,330,338.35,361.3,454.7
AMBER,25-Nov-25,8400,448.45,0,0,0
AMBER,30-Sep-25,8500,121,121.95,345.9,352.35
AMBER,28-Oct-25,8500,283.85,296.85,397.6,523.45
AMBER,30-Sep-25,8600,91.85,93.9,410.7,430.9
AMBER,28-Oct-25,8600,223.15,303.55,432.15,622.1
AMBER,25-Nov-25,8600,0,0,0,0
AMBER,30-Sep-25,8700,69.05,69.9,482.2,504.5
AMBER,28-Oct-25,8700,213.4,242.6,526.4,656.8
AMBER,30-Sep-25,8800,52,53.15,567.55,592.2
AMBER,28-Oct-25,8800,0,259.75,0,783.5
AMBER,25-Nov-25,8800,0,0,0,0
AMBER,30-Sep-25,8900,15.65,86.1,626.25,741.1
AMBER,28-Oct-25,8900,0,239.85,0,862.75
AMBER,30-Sep-25,9000,30.3,30.85,729.15,784.7
AMBER,28-Oct-25,9000,0,221.15,633.3,943.2
AMBER,30-Sep-25,9200,13.3,51.9,902.4,1006.65
AMBER,28-Oct-25,9200,0,187.35,803.75,1107.75
ASHOKLEY,30-Sep-25,100,36.3,37.2,0,0.05
ASHOKLEY,30-Sep-25,105,31.35,32.35,0,0.05
ASHOKLEY,28-Oct-25,105,30.8,32.35,0.1,0.15
ASHOKLEY,30-Sep-25,107.5,28.55,29.8,0,0
ASHOKLEY,30-Sep-25,110,26.45,27.35,0.05,0.1
ASHOKLEY,28-Oct-25,110,25.85,27.8,0.05,0.25
ASHOKLEY,25-Nov-25,110,7,0,0,0
ASHOKLEY,30-Sep-25,112.5,23.85,24.8,0.05,0.1
ASHOKLEY,30-Sep-25,115,21.45,22.5,0.1,0.15
ASHOKLEY,28-Oct-25,115,21,22.95,0.25,0.35
ASHOKLEY,30-Sep-25,117.5,18.9,19.9,0.1,0.15
ASHOKLEY,28-Oct-25,117.5,18.65,20.45,0.3,0.45
ASHOKLEY,30-Sep-25,120,16.95,17.25,0.15,0.2
ASHOKLEY,28-Oct-25,120,16.5,18.75,0.55,0.6
ASHOKLEY,25-Nov-25,120,1.05,0,1.05,1.35
ASHOKLEY,30-Sep-25,122.5,14.5,14.7,0.2,0.25
ASHOKLEY,28-Oct-25,122.5,13.95,15.85,0.45,1.65
ASHOKLEY,30-Sep-25,125,12.2,12.35,0.3,0.35
ASHOKLEY,28-Oct-25,125,12.3,13,1.05,1.1
ASHOKLEY,25-Nov-25,125,2,0,1.65,2.95
ASHOKLEY,30-Sep-25,127.5,9.8,9.95,0.4,0.45
ASHOKLEY,28-Oct-25,127.5,9.95,11.25,1.5,1.6
ASHOKLEY,30-Sep-25,130,7.6,7.7,0.65,0.7
ASHOKLEY,28-Oct-25,130,8.6,8.7,2.1,2.2
ASHOKLEY,25-Nov-25,130,2.2,0,2.4,0
ASHOKLEY,30-Sep-25,132.5,5.6,5.65,1.15,1.2
ASHOKLEY,28-Oct-25,132.5,6.65,7.4,2.9,3.05
ASHOKLEY,30-Sep-25,135,3.9,3.95,1.95,2
ASHOKLEY,28-Oct-25,135,5.45,5.55,3.95,4.1
ASHOKLEY,25-Nov-25,135,4,8.4,3.6,0
ASHOKLEY,30-Sep-25,137.5,2.6,2.65,3.15,3.2
ASHOKLEY,28-Oct-25,137.5,4.3,4.45,4.8,5.65
ASHOKLEY,30-Sep-25,140,1.7,1.75,4.7,4.8
ASHOKLEY,28-Oct-25,140,3.35,3.45,6.65,6.85
ASHOKLEY,25-Nov-25,140,4.4,5.65,0,0
ASHOKLEY,30-Sep-25,142.5,1.1,1.15,6.55,6.7
ASHOKLEY,28-Oct-25,142.5,2.5,2.7,7.9,9.1
ASHOKLEY,30-Sep-25,145,0.7,0.75,8.65,8.8
ASHOKLEY,28-Oct-25,145,1.95,2.05,9.3,11.1
ASHOKLEY,25-Nov-25,145,1.25,15.75,0,0
ASHOKLEY,30-Sep-25,147.5,0.45,0.5,10.9,11.05
ASHOKLEY,28-Oct-25,147.5,1.3,1.75,11.35,13.15
ASHOKLEY,30-Sep-25,150,0.35,0.4,13.25,13.4
ASHOKLEY,28-Oct-25,150,1.2,1.25,13.55,15.15
ASHOKLEY,25-Nov-25,150,1.6,2.7,1.05,0
ASHOKLEY,30-Sep-25,152.5,0.2,0.25,15.35,16.3
ASHOKLEY,28-Oct-25,152.5,0.75,1.25,15.7,18.25
ASHOKLEY,30-Sep-25,155,0.15,0.2,17.75,18.6
ASHOKLEY,28-Oct-25,155,0.7,0.8,17.9,19.85
ASHOKLEY,25-Nov-25,160,0.3,2.05,5.5,0
APLAPOLLO,30-Sep-25,1320,373,387.05,0.05,1.6
APLAPOLLO,28-Oct-25,1320,364.4,437.6,0.3,19.95
APLAPOLLO,30-Sep-25,1360,332.3,344.9,0.05,0.95
APLAPOLLO,28-Oct-25,1360,325,388.45,0.3,0
APLAPOLLO,25-Nov-25,1360,0,0,0.05,0
APLAPOLLO,30-Sep-25,1400,292.45,306.15,0.1,0.9
APLAPOLLO,28-Oct-25,1400,285.05,403.2,4,6.5
APLAPOLLO,25-Nov-25,1400,0,0,0.05,0
APLAPOLLO,30-Sep-25,1420,272.25,286.45,0.15,0.5
APLAPOLLO,28-Oct-25,1420,282.7,335.25,3.1,16
APLAPOLLO,30-Sep-25,1440,252.9,266.3,0.3,1.1
APLAPOLLO,28-Oct-25,1440,260.3,315.45,0.55,16.05
APLAPOLLO,25-Nov-25,1440,0,0,0.05,0
APLAPOLLO,30-Sep-25,1460,232.8,247.8,0.45,0.95
APLAPOLLO,28-Oct-25,1460,241.1,295.6,0.1,16
APLAPOLLO,30-Sep-25,1480,212.85,226.55,0.3,0.9
APLAPOLLO,28-Oct-25,1480,227.05,269.4,7,10
APLAPOLLO,30-Sep-25,1500,192.95,206.3,0.6,1
APLAPOLLO,28-Oct-25,1500,203.75,262.85,2.9,25.15
APLAPOLLO,30-Sep-25,1520,173.25,188.05,0.5,1.4
APLAPOLLO,28-Oct-25,1520,181.6,246.5,0.1,26.7
APLAPOLLO,30-Sep-25,1540,153.65,166.95,1,1.3
APLAPOLLO,28-Oct-25,1540,166,228.35,0,29.7
APLAPOLLO,30-Sep-25,1560,134,147.05,1.15,1.9
APLAPOLLO,28-Oct-25,1560,146.2,208.5,0,30.15
APLAPOLLO,30-Sep-25,1580,114.4,126.65,1.95,2.15
APLAPOLLO,28-Oct-25,1580,134.9,181.4,14,27.35
APLAPOLLO,30-Sep-25,1600,98.1,107.4,2.95,3.15
APLAPOLLO,28-Oct-25,1600,116.3,164.85,15.55,26.7
APLAPOLLO,30-Sep-25,1620,84.7,87.5,4.9,5.1
APLAPOLLO,28-Oct-25,1620,95.85,165.05,20.45,45.4
APLAPOLLO,30-Sep-25,1640,67.5,70.15,7.9,8.25
APLAPOLLO,28-Oct-25,1640,86.1,140.45,24.15,48.3
APLAPOLLO,30-Sep-25,1660,53.05,54.3,12.75,13.2
APLAPOLLO,28-Oct-25,1660,66.25,134.7,32.5,55.25
APLAPOLLO,30-Sep-25,1680,40,41.3,19.3,20.15
APLAPOLLO,28-Oct-25,1680,68.15,84.5,38.65,61.2
APLAPOLLO,30-Sep-25,1700,29.5,29.95,28.8,29.3
APLAPOLLO,28-Oct-25,1700,65.55,68.2,54.55,59.1
APLAPOLLO,30-Sep-25,1720,21.1,21.7,39.9,41.35
APLAPOLLO,28-Oct-25,1720,50.1,67.65,0,91.25
APLAPOLLO,25-Nov-25,1720,0,120.25,0,0
APLAPOLLO,30-Sep-25,1740,14.95,15.35,53.25,55.2
APLAPOLLO,28-Oct-25,1740,34.75,55.7,0,92.4
APLAPOLLO,30-Sep-25,1760,10.4,10.8,64.7,73.15
APLAPOLLO,28-Oct-25,1760,33.25,46.2,0,108.15
APLAPOLLO,25-Nov-25,1760,0,102.8,0,0
APLAPOLLO,30-Sep-25,1780,7.2,7.5,80.55,89.9
APLAPOLLO,28-Oct-25,1780,20.5,44.8,0,121.2
APLAPOLLO,30-Sep-25,1800,5.15,5.35,103,104.9
APLAPOLLO,28-Oct-25,1800,18,42.95,100.85,139.8
APLAPOLLO,25-Nov-25,1800,0,87.35,0,0
APLAPOLLO,30-Sep-25,1820,3.6,3.8,121.2,123.35
APLAPOLLO,28-Oct-25,1820,10.25,54.35,93.3,175.65
APLAPOLLO,30-Sep-25,1840,2.55,2.75,137.55,143.75
APLAPOLLO,28-Oct-25,1840,0,46.5,102.15,185.15
APLAPOLLO,30-Sep-25,1860,1.85,2,158.15,163.3
APLAPOLLO,28-Oct-25,1860,0,0,121.3,203.5
APLAPOLLO,30-Sep-25,1880,0.6,3.55,175.55,189.05
APLAPOLLO,28-Oct-25,1880,0,0,141.15,221.1
APLAPOLLO,30-Sep-25,1920,0.25,1.5,214.15,227.25
APLAPOLLO,28-Oct-25,1920,0.35,0,178.1,259.75
APLAPOLLO,30-Sep-25,1960,0.1,1.95,252.8,267.25
APLAPOLLO,28-Oct-25,1960,3.1,7,222.15,261.85
APLAPOLLO,30-Sep-25,2000,0.05,2.55,292.65,307.4
APLAPOLLO,28-Oct-25,2000,0.05,5,256.7,299.55
AUBANK,30-Sep-25,580,123.9,129.6,0,0.65
AUBANK,28-Oct-25,580,125.35,138.15,0.1,2.35
AUBANK,30-Sep-25,600,104.85,110.1,0.15,0.3
AUBANK,28-Oct-25,600,105,118.95,0.25,2.75
AUBANK,30-Sep-25,610,94.7,99.4,0.1,0.45
AUBANK,28-Oct-25,610,94.9,109.4,0.1,3.5
AUBANK,30-Sep-25,620,84.45,89.75,0.2,0.65
AUBANK,28-Oct-25,620,86.8,100.05,0.9,3.35
AUBANK,30-Sep-25,630,75.05,79.55,0.35,0.55
AUBANK,28-Oct-25,630,77.9,91.5,2.65,2.85
AUBANK,30-Sep-25,640,64.85,70.1,0.65,0.7
AUBANK,28-Oct-25,640,68.2,79.4,3.15,4.9
AUBANK,30-Sep-25,650,57.25,58.75,0.9,0.95
AUBANK,28-Oct-25,650,60.75,70.9,5.1,5.5
AUBANK,30-Sep-25,660,47.95,49.1,1.35,1.45
AUBANK,28-Oct-25,660,52.65,62.75,6.85,7.9
AUBANK,30-Sep-25,670,38.05,40.35,2.15,2.25
AUBANK,28-Oct-25,670,42.8,54.25,7.05,10.95
AUBANK,30-Sep-25,680,30.85,31.25,3.65,3.7
AUBANK,28-Oct-25,680,37.5,46.9,11.6,12.5
AUBANK,25-Nov-25,680,0,0,14.55,0
AUBANK,30-Sep-25,690,23.3,23.55,6.1,6.2
AUBANK,28-Oct-25,690,30.4,40.1,14.95,16.1
AUBANK,30-Sep-25,700,17.1,17.25,9.6,9.75
AUBANK,28-Oct-25,700,28.45,28.9,19.15,19.45
AUBANK,25-Nov-25,700,0,57.55,21.45,0
AUBANK,30-Sep-25,710,12,12.1,14.5,14.7
AUBANK,28-Oct-25,710,23.4,24.3,22.25,27
AUBANK,30-Sep-25,720,8.3,8.45,20.7,21
AUBANK,28-Oct-25,720,19.15,19.5,29.4,30.1
AUBANK,25-Nov-25,720,0,48.05,0,0
AUBANK,30-Sep-25,730,5.6,5.7,28.05,28.35
AUBANK,28-Oct-25,730,13,17.3,35.55,36.75
AUBANK,30-Sep-25,740,3.7,3.8,35.3,37.25
AUBANK,28-Oct-25,740,11.4,14.25,36.55,46.85
AUBANK,30-Sep-25,750,2.55,2.65,44.55,45.25
AUBANK,28-Oct-25,750,9.8,10.05,49.7,51.2
AUBANK,30-Sep-25,760,1.75,1.8,53.6,54.4
AUBANK,28-Oct-25,760,7.65,9.45,51,62.35
AUBANK,30-Sep-25,770,1.15,1.25,62.05,65.2
AUBANK,28-Oct-25,770,5.5,8.15,58.05,70.85
AUBANK,30-Sep-25,780,0.8,0.9,72.85,73.9
AUBANK,28-Oct-25,780,4.9,5.25,65.3,79.05
AUBANK,30-Sep-25,790,0.6,0.7,80.6,85.85
AUBANK,28-Oct-25,790,3.2,4.9,76.2,88.85
AUBANK,30-Sep-25,800,0.45,0.5,92.2,93.25
AUBANK,28-Oct-25,800,3.15,3.3,91.55,95.5
AUBANK,25-Nov-25,800,5.05,9.9,0,0
AUBANK,30-Sep-25,810,0.3,0.5,100.8,105.15
AUBANK,30-Sep-25,820,0.25,0.35,110.7,115.1
AUBANK,28-Oct-25,820,1.5,2.55,103.8,115.25
AUBANK,30-Sep-25,830,0.1,0.5,0,0
AUBANK,30-Sep-25,840,0.15,0.35,130.55,135.45
AUBANK,28-Oct-25,840,1.15,1.5,123.15,134.05
AUBANK,30-Sep-25,850,0.15,0.5,140.35,144.9
AUBANK,30-Sep-25,880,0.05,0.65,0,0
